gene_id	transcript_id(s)	length	Sample_20_5_7	Sample_20_5_8	Sample_20_6_1	Sample_20_6_2	Sample_20_6_3	Sample_20_6_4	current_symbol	FBgn	full_name	primaryID	GO_terms
FBgn0261053	FBtr0301933,FBtr0304663,FBtr0304664,FBtr0304665,FBtr0304666	6878.0	0.0	0.0	0.0	0.01	0.22	0.0	Cad86C	FBgn0261053	Cadherin 86C	FBgn0037840,FBgn0053112,FBgn0037839,FBgn0046765	GO:0044331,GO:0005887,GO:0008360,GO:0007156,GO:0098609,GO:0016339,GO:0005509,GO:0035003
FBgn0261054	FBtr0301934	386.0	0.0	0.0	0.0	0.0	0.0	0.0	Sfp24Bc	FBgn0261054	Seminal fluid protein 24Bc		GO:0003674,GO:0004867,GO:0005615,GO:0032504
FBgn0261055	FBtr0301935,FBtr0333233	523.5	0.0	0.0	0.0	0.0	0.0	0.0	Sfp26Ad	FBgn0261055	Seminal fluid protein 26Ad		GO:0003674,GO:0005615,GO:0032504
FBgn0261057	FBtr0301937,FBtr0345686	237.5	0.0	0.0	0.0	0.0	0.0	0.0	Sfp36F	FBgn0261057	Seminal fluid protein 36F		GO:0003674,GO:0005615,GO:0032504
FBgn0261058	FBtr0301938,FBtr0336822	937.0	0.0	0.0	0.0	0.0	0.0	0.0	Sfp38D	FBgn0261058	Seminal fluid protein 38D		GO:0003674,GO:0005615,GO:0032504
FBgn0261059	FBtr0301939,FBtr0333971	791.5	0.0	1.37	21.99	0.0	0.0	70.69	Sfp78E	FBgn0261059	Seminal fluid protein 78E		GO:0003674,GO:0005615,GO:0032504
FBgn0261060	FBtr0301940	329.0	0.0	0.0	0.0	0.0	0.0	0.0	Sfp93F	FBgn0261060	Seminal fluid protein 93F		GO:0003674,GO:0005615,GO:0032504
FBgn0261061	FBtr0301941	168.0	0.0	0.0	0.0	0.0	0.0	0.0	Sfp96F	FBgn0261061	Seminal fluid protein 96F		GO:0003674,GO:0005615,GO:0032504
FBgn0261064	FBtr0079581	1846.0	3.54	0.31	1.48	8.73	0.0	6.02	Rbsn-5	FBgn0261064	Rabenosyn-5	FBgn0031991,FBgn0260563	GO:0045451,GO:0005769,GO:0001737,GO:0003676,GO:0005515,GO:0005768,GO:0034058,GO:0048227,GO:0031267,GO:0030100,GO:0006897,GO:0008103,GO:0046872
FBgn0261065	FBtr0083690	2190.0	0.48	0.0	0.0	1.69	34.34	0.0	Cpsf73	FBgn0261065	Cleavage and polyadenylation specificity factor 73	FBgn0066368,FBgn0038636	GO:0004521,GO:0006398,GO:0005847,GO:0006378,GO:0005515,GO:0008409,GO:0003723
FBgn0261067	FBtr0071628	588.0	1.57	0.0	1.8	0.0	0.0	0.0	LSm1	FBgn0261067	Like Sm 1	FBgn0034600,FBgn0259792	GO:0000339,GO:1990726,GO:0000290,GO:0006396,GO:0016070,GO:0000932,GO:0033962,GO:0003723
FBgn0261068	FBtr0080934,FBtr0308804,FBtr0343770	466.0	0.24	0.0	0.0	0.0	0.0	0.0	LSm7	FBgn0261068	Like Sm 7	FBgn0032599,FBgn0062904,FBgn0259793	GO:1990726,GO:0071013,GO:1990904,GO:0071011,GO:0097526,GO:0000398,GO:0071004,GO:0005689,GO:0000956,GO:0003723,GO:0005688
FBgn0261085	FBtr0073767,FBtr0331598	4820.03	2.75	3.64	4.06	5.22	3.09	1.32	Syt12	FBgn0261085	Synaptotagmin 12	FBgn0084992,FBgn0030476	GO:0014059,GO:0070382,GO:0030276,GO:0060291,GO:0046928,GO:0005886,GO:0005509,GO:0000149,GO:0001786,GO:0005544,GO:0048791,GO:0017156,GO:0016192,GO:0071277,GO:0016021,GO:0019905,GO:0017158
FBgn0261086	FBtr0078957,FBtr0336485,FBtr0339551	3871.0	1.64	8.56	8.84	4.93	1.7	10.5	Syt14	FBgn0261086	Synaptotagmin 14	FBgn0084789,FBgn0037233	GO:0016021
FBgn0261089	FBtr0080987,FBtr0303254,FBtr0303255,FBtr0340251	2936.0	0.44	0.0	13.84	12.91	1.22	2.06	Sytalpha	FBgn0261089	Synaptotagmin alpha	FBgn0032653,FBgn0085002,FBgn0261087,FBgn0042690	GO:0014059,GO:0007269,GO:0070382,GO:0030276,GO:0005886,GO:0005509,GO:0000149,GO:0001786,GO:0005544,GO:0048791,GO:0017156,GO:0016192,GO:0071277,GO:0016021,GO:0017158,GO:0019905
FBgn0261090	FBtr0299848,FBtr0299849	3854.0	0.57	2.53	3.1	2.92	33.99	19.0	Sytbeta	FBgn0261090	Synaptotagmin beta	FBgn0036464,FBgn0040807,FBgn0259235,FBgn0084189,FBgn0261088,FBgn0044815	GO:0014059,GO:0070382,GO:0030276,GO:0008021,GO:0005886,GO:0005509,GO:0000149,GO:0001786,GO:0005544,GO:0048791,GO:0017156,GO:0016192,GO:0071277,GO:0016079,GO:0016021,GO:0017158,GO:0019905
FBgn0261108	FBtr0081843	3003.0	5.97	0.63	5.36	3.04	0.61	0.87	Atg13	FBgn0261108	Autophagy-related 13	FBgn0259122,FBgn0037582,FBgn0047245	GO:0019898,GO:0000422,GO:0044804,GO:0006914,GO:0045850,GO:0034727,GO:0000423,GO:0000407,GO:0016236,GO:1990316,GO:0010506,GO:0034497,GO:0035096,GO:0000045,GO:0019901,GO:0005515,GO:0032147,GO:0060729,GO:0005829,GO:0019887
FBgn0261109	FBtr0075595	1714.0	0.05	0.05	0.0	13.82	1.23	0.8	mrn	FBgn0261109	marionette	FBgn0036513,FBgn0061793,FBgn0002840	GO:0070816,GO:0006289,GO:0001113,GO:0005675,GO:0001111,GO:0001671,GO:0000439,GO:0003690,GO:0006367,GO:0008353,GO:0005634,GO:0010224,GO:0006366
FBgn0261111	FBtr0076834	1557.0	0.0	0.0	0.0	0.06	0.0	0.0	BHD	FBgn0261111	Birt-Hogg-Dube	FBgn0069982,FBgn0035752	GO:0005085,GO:0005737,GO:1904263,GO:0000122,GO:0003674,GO:0005730,GO:1901840,GO:0043547,GO:0005829,GO:0030718,GO:1901837,GO:0030511
FBgn0261112	FBtr0076208,FBtr0331179	1650.0	4.62	0.5	1.34	5.47	6.72	0.0	APP-BP1	FBgn0261112	beta-Amyloid precursor protein binding protein 1	FBgn0086218,FBgn0036127,FBgn0063280,FBgn0046307,FBgn0044646	GO:0005737,GO:0032991,GO:0005515,GO:0045116,GO:0046982,GO:0001540,GO:0019781,GO:0032446
FBgn0261113	FBtr0083700,FBtr0083701,FBtr0083702,FBtr0083703,FBtr0113246,FBtr0334523,FBtr0334524	3120.47	27.03	40.56	40.41	21.83	21.09	36.05	Xrp1	FBgn0261113	Xrp1	FBgn0038661,FBgn0025952,FBgn0010781	GO:0008285,GO:1990391,GO:0003693,GO:0006302,GO:0003682,GO:0009987,GO:0005634,GO:0051276
FBgn0261119	FBtr0086723	1757.0	1.89	0.0	0.0	3.41	0.5	0.0	Prp19	FBgn0261119	Pre-RNA processing factor 19	FBgn0010644,FBgn0013969,FBgn0027900	GO:0000381,GO:0000974,GO:0000349,GO:0071006,GO:0005681,GO:0071013,GO:0004842,GO:0006325,GO:0071011,GO:0061630,GO:0000398,GO:0016567,GO:0006281
FBgn0261238	FBtr0081612,FBtr0081613,FBtr0081614,FBtr0113200,FBtr0300494,FBtr0300495,FBtr0330367,FBtr0334672,FBtr0334673,FBtr0334674,FBtr0334675,FBtr0334676,FBtr0334677	5770.6	21.01	33.99	18.93	31.28	39.76	41.6	Alh	FBgn0261238	Alhambra	FBgn0037471,FBgn0011412,FBgn0011439,FBgn0062159,FBgn0003528	GO:0007526,GO:0003700,GO:0007482,GO:0006355,GO:0007591,GO:0005634,GO:0002168
FBgn0261239	FBtr0081478,FBtr0081479,FBtr0081480,FBtr0081481	4229.89	3.88	5.92	2.15	4.46	0.68	2.84	Hr39	FBgn0261239	Hormone receptor-like in 39	FBgn0010229,FBgn0014175,FBgn0013458,FBgn0026243	GO:0003707,GO:0000978,GO:0045944,GO:0009888,GO:0005515,GO:0003682,GO:0060968,GO:0035211,GO:0006355,GO:0000976,GO:0008270,GO:0009755,GO:0090575,GO:0005634,GO:0004879
FBgn0261243	FBtr0072697,FBtr0072698,FBtr0072699,FBtr0072700,FBtr0072701,FBtr0072702,FBtr0306557,FBtr0333395	3452.0	7.37	15.36	2.72	8.19	0.35	2.58	Psa	FBgn0261243	Puromycin sensitive aminopeptidase	FBgn0035226,FBgn0024513	GO:0005737,GO:0043171,GO:0042277,GO:0006508,GO:0070006,GO:0008270
FBgn0261244	FBtr0073825,FBtr0073826,FBtr0290302,FBtr0290303,FBtr0340290,FBtr0340291	4834.79	18.14	6.25	12.75	24.42	19.25	12.7	inaE	FBgn0261244	inactivation no afterpotential E	FBgn0001264,FBgn0053174,FBgn0030523,FBgn0030526,FBgn0030527,FBgn0040866,FBgn0052630	GO:0005737,GO:0022008,GO:0004465,GO:0006979,GO:0007216,GO:0071926,GO:0019369,GO:0098921,GO:0042136,GO:0007602,GO:0045211,GO:0046340
FBgn0261245	FBtr0074318	2271.0	0.04	0.0	0.0	0.0	0.0	1.76	sing	FBgn0261245	singles bar	FBgn0022723,FBgn0030771	GO:0003674,GO:0007527,GO:0016021,GO:0007520
FBgn0261258	FBtr0078346,FBtr0309230,FBtr0333385,FBtr0333386	4054.36	29.65	7.03	58.94	117.11	30.29	7.22	rgn	FBgn0261258	regeneration	FBgn0010719,FBgn0027542	GO:0042246,GO:0019104,GO:0003906,GO:0006284,GO:0005634,GO:0030246
FBgn0261260	FBtr0302153,FBtr0343369,FBtr0343370,FBtr0343371	16625.0	0.13	1.41	0.66	2.29	0.39	2.68	mgl	FBgn0261260	Megalin	FBgn0085368,FBgn0085381,FBgn0030130,FBgn0030131,FBgn0044776	GO:0048082,GO:0005886,GO:0005509,GO:0016324,GO:0030100,GO:0005829,GO:0040003
FBgn0261261	FBtr0302090,FBtr0302091,FBtr0302092,FBtr0334947,FBtr0334948	6298.04	17.58	3.84	0.71	1.78	13.89	12.8	plx	FBgn0261261	pollux	FBgn0004879,FBgn0037366,FBgn0083958	GO:0033627,GO:0005178,GO:0017137,GO:0043087,GO:0005096,GO:0090630,GO:0006886,GO:0009986,GO:0005794
FBgn0261262	FBtr0304685,FBtr0304686,FBtr0304687,FBtr0304688	5965.99	47.05	33.5	74.51	132.26	112.36	71.05	CG42613	FBgn0261262		FBgn0051149,FBgn0051222,FBgn0038663,FBgn0038664	GO:0003674,GO:0005575
FBgn0261266	FBtr0080316	1148.0	0.0	0.0	0.0	0.0	0.0	0.0	zuc	FBgn0261266	zucchini	FBgn0004056,FBgn0032389	GO:0048477,GO:0034587,GO:0005739,GO:0031047,GO:0046843,GO:0043186,GO:0035755,GO:0005741,GO:0016891,GO:1990511,GO:0030717,GO:0090502
FBgn0261267	FBtr0302222	421.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42615	FBgn0261267		FBgn0051829,FBgn0001980	
FBgn0261268	FBtr0302156,FBtr0302157,FBtr0302158,FBtr0302159	3715.33	14.03	5.06	8.71	15.48	13.76	9.24	Cul3	FBgn0261268	Cullin 3	FBgn0001980,FBgn0027882,FBgn0051829	GO:0031625,GO:0005737,GO:0007278,GO:0045187,GO:0045475,GO:0006919,GO:0031461,GO:0045879,GO:0004842,GO:0048813,GO:0060090,GO:0035324,GO:0007291,GO:0030431,GO:2000495,GO:0005515,GO:0000209,GO:0120177,GO:0007409,GO:0007476,GO:0070936,GO:0016567,GO:1901044,GO:0007283,GO:0005829,GO:0031463,GO:0043161,GO:0007423
FBgn0261269	FBtr0087540,FBtr0339967	3994.0	0.0	0.0	0.0	0.0	0.0	0.0	conv	FBgn0261269	convoluted	FBgn0042652,FBgn0033920	GO:0035159,GO:0008045,GO:0035151,GO:0007424
FBgn0261270	FBtr0087564,FBtr0087565	1704.0	0.0	0.0	1.09	0.0	0.0	0.85	Sps1	FBgn0261270	Selenophosphate synthetase 1	FBgn0020615,FBgn0021903,FBgn0046452,FBgn0046453,FBgn0065403	GO:0005737,GO:0004756,GO:0005524,GO:0016260,GO:2000378,GO:0010637
FBgn0261274	FBtr0073217	2100.0	1.67	15.03	6.08	0.99	0.0	0.43	Ero1L	FBgn0261274	Endoplasmic reticulum oxidoreductin-1-like	FBgn0028736,FBgn0014288	GO:0003756,GO:0005789,GO:0055114,GO:0016491,GO:0016671,GO:0005783,GO:0034975,GO:0015035,GO:0051085
FBgn0261276	FBtr0087573,FBtr0087574,FBtr0339759,FBtr0339760,FBtr0339761	3292.65	15.8	4.28	10.43	19.46	21.83	3.53	Opa1	FBgn0261276	Optic atrophy 1	FBgn0033914,FBgn0010687,FBgn0086250,FBgn0084864	GO:0016020,GO:0005737,GO:0010636,GO:0007005,GO:0003924,GO:1902236,GO:0061025,GO:0005739,GO:0005886,GO:0031966,GO:0031410,GO:0048285,GO:0070584,GO:0015630,GO:0008017,GO:0008053,GO:0005525,GO:0000266,GO:0001745
FBgn0261277	FBtr0073470,FBtr0331742,FBtr0331743,FBtr0346379	1054.75	0.0	0.0	0.0	0.0	0.0	0.0	rtv	FBgn0261277	retroactive	FBgn0005400,FBgn0001487,FBgn0003294,FBgn0030275	GO:1903818,GO:0034235,GO:0032222,GO:0030431,GO:0008362,GO:0035158,GO:0035152,GO:0007424
FBgn0261278	FBtr0080884,FBtr0080885,FBtr0080886,FBtr0100459,FBtr0339514	1766.56	8.43	12.42	4.23	6.44	0.35	1.44	grp	FBgn0261278	grapes	FBgn0011598,FBgn0004632,FBgn0024213,FBgn0040478,FBgn0069054,FBgn0021840	GO:0007444,GO:0007348,GO:0005737,GO:0004672,GO:0007349,GO:0051225,GO:0000077,GO:0009314,GO:0005524,GO:0004674,GO:0051299,GO:0006468,GO:0033314,GO:0007093,GO:0035556,GO:0007050,GO:0005829,GO:0001700,GO:0005634,GO:0042060
FBgn0261279	FBtr0299515,FBtr0299516	3112.2	1.69	2.5	6.05	11.1	7.29	4.18	lqfR	FBgn0261279	liquid facets-Related	FBgn0010810,FBgn0038962,FBgn0038963,FBgn0040224,FBgn0051170,FBgn0259107,FBgn0042645,FBgn0051285,FBgn0002502,FBgn0004730	GO:0005737,GO:0007269,GO:0005769,GO:0030276,GO:0048477,GO:0005886,GO:0030125,GO:0043231,GO:0005543,GO:0005768,GO:0006897,GO:0005634,GO:0048488,GO:0005802,GO:0005794
FBgn0261283	FBtr0074873,FBtr0074874,FBtr0074875,FBtr0333877	3843.81	8.01	5.68	1.18	4.84	8.86	0.14	SREBP	FBgn0261283	Sterol regulatory element binding protein	FBgn0015234,FBgn0063456,FBgn0260652	GO:1902895,GO:0016020,GO:0000978,GO:0031965,GO:0005789,GO:0045893,GO:0000122,GO:0006633,GO:0000902,GO:0042304,GO:0046983,GO:0032933,GO:0003700,GO:0033993,GO:0001228,GO:0055089,GO:0005634,GO:1903146
FBgn0261284	FBtr0071004	703.0	0.0	0.0	0.0	0.0	0.0	0.0	bou	FBgn0261284	boudin	FBgn0001425,FBgn0029927,FBgn0047134	GO:0019991,GO:0005576,GO:0035152,GO:0046658
FBgn0261285	FBtr0083752,FBtr0330044,FBtr0347007	2753.72	23.62	20.3	34.63	6.2	63.24	46.11	Ppcs	FBgn0261285	Phosphopantothenoylcysteine synthetase	FBgn0086753,FBgn0027595,FBgn0062039	GO:0030713,GO:0070328,GO:0055091,GO:0030036,GO:0004632,GO:0007297,GO:0022416,GO:0046843,GO:0007303,GO:0015937,GO:0007476,GO:0030708
FBgn0261286	FBtr0083275	3797.0	3.92	0.31	0.89	0.61	10.42	0.0	Mat89Ba	FBgn0261286	Maternal transcript 89Ba	FBgn0020408,FBgn0038410	GO:0006364,GO:0032545,GO:0005730,GO:0032040,GO:0003723,GO:0034456,GO:0006409,GO:0000794
FBgn0261287	FBtr0084894,FBtr0084895,FBtr0344091,FBtr0344092	1247.0	0.35	1.06	0.0	1.1	0.0	0.0	ymp	FBgn0261287	yellow-emperor	FBgn0028553,FBgn0039345,FBgn0063360	GO:0071013,GO:0071011,GO:0000398
FBgn0261289	FBtr0345058	686.0	0.0	0.0	0.0	0.0	0.0	0.0	CheB98a	FBgn0261289	Chemosensory protein A 98a	FBgn0067307,FBgn0040619	GO:0005576,GO:0005615,GO:0007606,GO:0008289,GO:0043695
FBgn0261290	FBtr0091780	582.0	0.0	0.0	0.0	0.0	0.0	0.0	CheA84a	FBgn0261290	Chemosensory protein A 84a	FBgn0067314,FBgn0053779	GO:0003674,GO:0005576,GO:0007606
FBgn0261291	FBtr0091686	826.0	0.0	0.0	0.0	0.0	0.0	0.0	CheA86a	FBgn0261291	Chemosensory protein A 86a	FBgn0067313,FBgn0053698	GO:0003674,GO:0005576,GO:0007606
FBgn0261292	FBtr0091520	681.0	0.0	0.0	0.0	0.0	0.0	0.0	CheB53a	FBgn0261292	Chemosensory protein B 53a	FBgn0067310,FBgn0053550,FBgn0034130,FBgn0053457	GO:0005576,GO:0005615,GO:0007606,GO:0008289,GO:0043695
FBgn0261293	FBtr0091479	615.0	0.0	0.0	0.0	0.0	0.0	0.0	CheB53b	FBgn0261293	Chemosensory protein B 53b	FBgn0067309,FBgn0053524,FBgn0053457	GO:0005576,GO:0005615,GO:0007606,GO:0008289,GO:0043695
FBgn0261294	FBtr0091928	609.0	23.0	83.5	0.0	1.29	0.91	0.18	CheB74a	FBgn0261294	Chemosensory protein B 74a	FBgn0067308,FBgn0053924	GO:0005576,GO:0005615,GO:0007606,GO:0008289,GO:0043695
FBgn0261341	FBtr0302335,FBtr0345144,FBtr0345145	2201.0	0.0	0.0	0.0	0.0	0.0	0.0	verm	FBgn0261341	vermiform	FBgn0013991,FBgn0036901	GO:0035001,GO:0006030,GO:0007632,GO:0035159,GO:0008061,GO:0005576,GO:0005975,GO:0008365,GO:0004099,GO:0060439,GO:0040003,GO:0009986,GO:0007424,GO:0062129,GO:0008363
FBgn0261349	FBtr0302267	1558.0	0.0	0.0	0.0	0.18	0.0	0.0	Mst36Fb	FBgn0261349	Male-specific transcript 36Fb	FBgn0086682	GO:0007283
FBgn0261353	FBtr0302271	1529.0	5.8	0.0	0.65	6.13	0.48	0.0	Ccdc56	FBgn0261353	Coiled-coil domain containing 56	FBgn0036197	GO:0008535,GO:0005739
FBgn0261356	FBtr0302274	1126.0	0.0	0.0	0.0	0.17	0.0	0.0	CG42633	FBgn0261356		FBgn0037833	GO:0008150,GO:0003674,GO:0005575
FBgn0261357	FBtr0302275	1028.0	0.0	0.0	0.0	0.0	0.0	0.0	CG42634	FBgn0261357		FBgn0032659	GO:0008150,GO:0003674,GO:0005575
FBgn0261358	FBtr0302276,FBtr0346520	832.5	0.0	0.0	0.0	0.0	0.0	0.0	CG42635	FBgn0261358		FBgn0032659	GO:0008150,GO:0003674,GO:0005575
FBgn0261360	FBtr0302277,FBtr0302278,FBtr0302279	6268.33	0.0	0.0	0.0	0.0	0.0	0.38	CG42637	FBgn0261360		FBgn0260654	GO:0005887,GO:0004672,GO:0005524,GO:0019934,GO:0004383,GO:0009190,GO:0006468,GO:0038023
FBgn0261361	FBtr0302283	3070.0	2.47	4.14	0.48	4.31	1.58	3.97	CG42638	FBgn0261361			GO:0005261
FBgn0261363	FBtr0302290	2228.0	0.0	0.0	0.0	0.0	0.0	0.0	PPO3	FBgn0261363	Prophenoloxidase 3	FBgn0034815,FBgn0000487	GO:0036263,GO:0005737,GO:0036264,GO:0035011,GO:0005576,GO:0042417
FBgn0261373	FBtr0301037,FBtr0343490	773.0	0.0	52.72	0.0	37.76	0.14	0.28	CG33228	FBgn0261373		FBgn0053228,FBgn0035048,FBgn0065735	GO:0008150,GO:0003674,GO:0005575
FBgn0261380	FBtr0302273	1356.0	1.33	0.19	0.24	0.0	0.0	0.0	mRpL37	FBgn0261380	mitochondrial ribosomal protein L37	FBgn0037833,FBgn0261355	GO:0005762,GO:0003735,GO:0006412,GO:0005739,GO:0032543
FBgn0261381	FBtr0302272	1529.0	5.8	0.0	0.65	6.13	0.48	0.0	mtTFB1	FBgn0261381	Mitochondrial Transcription Factor B1	FBgn0261354,FBgn0036197	GO:0005759,GO:0031167,GO:0005739,GO:0000179,GO:0006417
FBgn0261383	FBtr0070841,FBtr0070842,FBtr0332399,FBtr0332400,FBtr0332401	5758.06	2.07	0.96	5.11	4.59	1.7	17.04	IntS6	FBgn0261383	Integrator 6	FBgn0029797,FBgn0027321	GO:0032039,GO:0003674,GO:0016180,GO:0005634,GO:0034472
FBgn0261385	FBtr0088911,FBtr0088912,FBtr0100216	3572.67	0.0	0.0	0.0	0.0	0.0	2.87	scra	FBgn0261385	scraps	FBgn0004243,FBgn0003340,FBgn0004134,FBgn0010540,FBgn0011558,FBgn0015994	GO:0005737,GO:0007112,GO:1904498,GO:0007349,GO:0008356,GO:0008104,GO:0007009,GO:0070938,GO:0007279,GO:0035323,GO:0032189,GO:0045172,GO:0003779,GO:0005826,GO:0043063,GO:0030726,GO:0005515,GO:0030865,GO:0032465,GO:0000915,GO:0008017,GO:0032154,GO:0000281,GO:0017049,GO:0045035,GO:0005634,GO:0031106,GO:0007423,GO:0017022
FBgn0261386	FBtr0475054	407.0	0.0	0.0	0.0	0.0	0.0	0.0	Gpa2	FBgn0261386	Glycoprotein hormone alpha 2	FBgn0083224,FBgn0039947	GO:0007166,GO:0005179,GO:0005615,GO:0051427,GO:0001664,GO:0046982,GO:0009755
FBgn0261387	FBtr0111274,FBtr0111277	2849.7	24.43	3.7	10.18	7.5	1.93	1.65	CG17528	FBgn0261387		FBgn0014005,FBgn0032999,FBgn0058283	GO:0005737,GO:0046777,GO:0018105,GO:0005524,GO:0005516,GO:0004674,GO:0006468,GO:0035556,GO:0005634,GO:0009931
FBgn0261393	FBtr0081547,FBtr0307274	2122.0	0.0	0.19	0.06	0.0	0.25	0.0	alpha-Est5	FBgn0261393	alpha-Esterase-5	FBgn0015573,FBgn0000593	GO:0052689
FBgn0261394	FBtr0071522	973.0	0.37	0.18	0.44	0.0	0.0	0.0	Prosalpha3	FBgn0261394	Proteasome alpha3 subunit	FBgn0041193,FBgn0003150	GO:0005737,GO:0019773,GO:0000502,GO:0010499,GO:0004175,GO:0010498,GO:0005634,GO:0004298,GO:0005839,GO:0043161
FBgn0261395	FBtr0085738	889.0	0.0	0.0	0.0	0.0	0.0	0.0	Prosalpha3T	FBgn0261395	Proteasome alpha3 subunit, Testis-specific	FBgn0039819,FBgn0041192	GO:0005737,GO:0001673,GO:0019773,GO:0010499,GO:0004175,GO:0010498,GO:0005634,GO:0004298,GO:0005839,GO:0043161
FBgn0261396	FBtr0302289,FBtr0336843	1692.0	0.99	5.4	1.02	1.25	10.32	1.24	Rpn3	FBgn0261396	Regulatory particle non-ATPase 3	FBgn0000486,FBgn0261364	GO:0000502,GO:0006511,GO:0030234,GO:0005838,GO:0042176,GO:0008541,GO:0008270,GO:0043161
FBgn0261397	FBtr0089743,FBtr0089744,FBtr0089745	6147.42	10.01	1.16	4.4	4.67	12.37	1.62	didum	FBgn0261397	dilute class unconventional myosin	FBgn0069080,FBgn0015933,FBgn0023490,FBgn0045305	GO:0051015,GO:0030048,GO:0005737,GO:0043025,GO:0045856,GO:0047497,GO:0016459,GO:0000146,GO:0030899,GO:0008595,GO:0030050,GO:0031475,GO:0016028,GO:0032027,GO:0005524,GO:0048477,GO:0005516,GO:0003779,GO:0007291,GO:0031982,GO:0007015,GO:0006886,GO:0042052,GO:0030898,GO:0015629
FBgn0261399	FBtr0346674	954.0	0.0	0.0	0.0	0.0	0.0	0.0	Pp1-Y1	FBgn0261399	Protein phosphatase 1, Y-linked 1	FBgn0046699,FBgn0085674	GO:0005737,GO:0004722,GO:0006470,GO:0005634
FBgn0261401	FBtr0302292	1872.0	0.0	0.0	0.0	0.0	0.0	0.0	Ir75c	FBgn0261401	Ionotropic receptor 75c	FBgn0036758,FBgn0260865,FBgn0261365	GO:0004970,GO:0015276,GO:0005886,GO:0038023,GO:0016021,GO:0045211,GO:0050907
FBgn0261402	FBtr0302293	1818.0	0.0	0.0	0.0	0.0	0.0	0.0	Ir75b	FBgn0261402	Ionotropic receptor 75b	FBgn0036758,FBgn0260864,FBgn0261366	GO:0016020,GO:0004970,GO:0015276,GO:0016021,GO:0050907
FBgn0261403	FBtr0086084,FBtr0086085,FBtr0086086	3505.21	10.5	8.19	27.34	32.38	2.84	8.08	sxc	FBgn0261403	super sex combs	FBgn0067375,FBgn0003658,FBgn0261392,FBgn0040295,FBgn0027591	GO:0045475,GO:0035220,GO:0010468,GO:0009100,GO:0045743,GO:0016757,GO:0006493,GO:0009266,GO:0097363,GO:0016262
FBgn0261429	FBtr0302350,FBtr0335261	2621.5	0.0	0.0	9.51	0.0	0.0	0.0	lncRNA:CR42646	FBgn0261429	long non-coding RNA:CR42646		
FBgn0261434	FBtr0078951	1567.0	0.0	1.38	0.41	1.36	0.0	0.0	hkb	FBgn0261434	huckebein	FBgn0086720,FBgn0001204,FBgn0014111	GO:0007374,GO:0007400,GO:0008354,GO:0007492,GO:0045944,GO:0001708,GO:0035239,GO:0000122,GO:0043565,GO:0007417,GO:0008134,GO:0000981,GO:0007431,GO:0007499,GO:0001706,GO:0000976,GO:0010001,GO:0005634,GO:0061024,GO:0007435
FBgn0261436	FBtr0078986	1590.0	0.0	0.26	1.05	0.0	0.0	0.0	DhpD	FBgn0261436	Dihydropterin deaminase	FBgn0004491,FBgn0037219	GO:0004153,GO:0046098,GO:0006147,GO:0051067,GO:0008892,GO:0019239,GO:0006726,GO:0008270
FBgn0261437	FBtr0079646	641.0	0.78	0.15	0.0	0.52	0.0	0.0	CSN8	FBgn0261437	COP9 signalosome subunit 8	FBgn0028835,FBgn0005776,FBgn0032027,FBgn0053297,FBgn0065343	GO:0008180,GO:0010387,GO:0042461,GO:0048477,GO:0000338,GO:0060625,GO:0007476,GO:0042742,GO:0001745,GO:0050821
FBgn0261439	FBtr0086552,FBtr0086553,FBtr0086554	2715.49	21.52	43.76	44.3	31.32	16.7	18.66	SdhA	FBgn0261439	Succinate dehydrogenase, subunit A (flavoprotein)	FBgn0003347,FBgn0017539	GO:0009055,GO:0006121,GO:0005739,GO:0016491,GO:0022900,GO:0008177,GO:0050660,GO:0000104,GO:0006099,GO:0005749
FBgn0261444	FBtr0070249,FBtr0308707,FBtr0330205,FBtr0330206,FBtr0330207,FBtr0336978,FBtr0346960,FBtr0347011	6511.85	18.95	15.82	18.61	42.54	10.77	28.08	CG3638	FBgn0261444		FBgn0026875,FBgn0070027	GO:0005229,GO:0072320,GO:0005886,GO:0006821,GO:0005254
FBgn0261445	FBtr0076938	2275.0	1.68	3.0	13.42	0.79	1.8	40.97	sgl	FBgn0261445	sugarless	FBgn0010851,FBgn0002456,FBgn0010929,FBgn0015500,FBgn0086381	GO:0030206,GO:0006024,GO:0007509,GO:0055114,GO:0015014,GO:0007367,GO:0007427,GO:0005829,GO:0005634,GO:0003979,GO:0051287
FBgn0261446	FBtr0070106,FBtr0332990	1506.0	0.0	0.7	0.53	1.01	4.27	0.0	CG13377	FBgn0261446		FBgn0040369,FBgn0029517,FBgn0070000	
FBgn0261452	FBtr0309753	119.0	0.0	0.0	0.0	0.0	0.0	0.0	scaRNA:MeU2-G25	FBgn0261452	small Cajal body-specific RNA : MeU2-G25		GO:0015030
FBgn0261453	FBtr0309754	122.0	0.0	0.0	0.0	0.0	0.0	0.0	scaRNA:MeU2-C41	FBgn0261453	small Cajal body-specific RNA : MeU2-C41		GO:0015030,GO:0030563
FBgn0261454	FBtr0309755	147.0	0.0	0.0	0.0	0.0	0.0	0.0	scaRNA:MeU4-A65	FBgn0261454	small Cajal body-specific RNA : MeU4-A65		GO:0015030,GO:0030563
FBgn0261455	FBtr0309756	101.0	61.82	0.0	0.0	0.0	0.0	0.0	scaRNA:MeU5-G38	FBgn0261455	small Cajal body-specific RNA : MeU5-G38		GO:0015030
